# mvp-tdem synthetic raw EM log v0
seq,t_rx,polarity,g00,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19
72,501.44,1,693799.34429841023,244426.20199486433,92276.313144198255,35966.092942892086,14018.42627314711,5150.9653550874755,1937.0657136192599,768.61613177828576,261.32586102001756,101.6776411460027,38.377927678177358,13.951890290845405,5.2897494196436048,1.8867624819283029,0.7906899500472242,0.3417797219487605,0.12104727924884338,0.09748690885099795,0.042126048223851742,0.073855499488116816
73,501.45999999999998,-1,-750179.10567183909,-260532.8255654547,-96303.011519922627,-35752.449381116894,-14763.549898015992,-5259.6609739444366,-1907.0413270383215,-753.18006490933772,-277.3409228559845,-107.71182712138791,-36.240416889707539,-14.135253437674622,-5.2671432472553601,-1.9139834793545969,-0.71695471700736813,-0.2433456952007082,-0.11910646718311176,-0.038026870103905819,-0.038622452710783545,0.046157927450959133
74,501.48000000000002,1,722908.54460477259,268243.9568132516,98980.919060519998,36992.517067631306,13452.947207958396,5122.3483086036258,1999.2897339952758,723.44294330368473,264.52489354847012,100.20191169150286,38.255788407787833,14.096333187200472,5.4292203548636744,2.0512802849667375,0.85732272536568344,0.25743893202061274,0.14452406464977013,0.047045169915816365,-0.051597222968400414,0.037881642230593225
75,501.5,-1,-690596.4960254574,-267649.35039332876,-94647.692279945913,-36149.05916524239,-14412.137875038135,-5125.4878632561667,-1885.8498730058823,-740.2880560290198,-270.83614904399957,-101.52308754927873,-39.375281394117032,-13.964626243868514,-5.2667736320579488,-1.9819417981395639,-0.7475508905198921,-0.30491959210488379,-0.15554555663701186,-0.10889795650407924,-0.047333067386016836,-0.017974440541668142
76,501.51999999999998,1,694646.24849438586,266490.51519047492,97346.43132805881,36160.41556951958,14112.612557365976,5227.3272713958313,1990.9968383624969,747.25031002438436,277.089464733753,104.71592249198623,38.50484029497575,14.609942872162689,5.3649184697116228,2.0594054143076961,0.78618328225921252,0.2405995253243525,0.12437628812987658,0.033550974446952146,-0.010819348602155585,-0.027185905824742607
77,501.54000000000002,-1,-703222.0169796556,-256019.32908888097,-97723.49355090881,-37509.561006051095,-14201.899508472894,-5284.7614075889414,-1990.3850114611396,-721.0009960919856,-277.85597477045917,-100.2330021044077,-37.772686758717654,-14.023477008183258,-5.1581373337834266,-2.0318880824185026,-0.74078070454615041,-0.29643773157866682,-0.057195402806516978,-0.035993499015122027,-0.058610026272715367,0.048907549834037133
78,501.56,1,730616.38872342021,264362.06030733103,98096.541727405871,38879.038236584776,13844.389414247333,5370.4406952976096,1975.8797171990313,727.60869635843676,279.02437890520423,103.96812678213483,39.7246641472276,14.137451617586239,5.395975404279616,2.0865397214082724,0.73049337096176836,0.3122502732297992,0.089540274323965524,0.063400030745284053,0.060437442873451749,0.036932216281304664
79,501.57999999999998,-1,-684337.02970075107,-276666.04192279384,-97260.962743038399,-37860.279850909581,-14081.140943199285,-5273.9098045725505,-1970.5018399324156,-716.46920480169138,-263.96170777793594,-105.66271373162527,-38.699508923473964,-14.979107391135114,-5.3871836805953413,-1.9339914462362942,-0.76577454627996078,-0.20083914640072073,-0.060204706567881003,-0.079503148680716645,0.072897593892258417,0.026717632197057143
80,501.60000000000002,1,745903.46026821237,273894.87679029588,98146.012726318237,39038.041481362481,13662.543252135893,5355.6677596980244,1871.261184828247,758.89713135979878,271.70984466362728,99.784722235791023,38.246968274686502,14.583240230913987,5.3205585217503799,2.0663749300178282,0.79196964956220128,0.32601685384875723,0.10126378909291947,0.011721358042022845,0.062423593096940816,0.038123730425584243
81,501.62,-1,-702166.90866190859,-269051.18510224897,-102146.61194723871,-38593.440114671546,-14091.832031793683,-5289.5601174411777,-1954.5281867686747,-720.35649641974726,-272.90944696129452,-103.04229109894999,-38.496736781078489,-13.654010202576693,-5.3098249863911313,-2.0158138062616162,-0.63965952202885312,-0.25628164565915934,-0.086181858264462133,0.0041761809072302369,-0.021178081980539679,-0.0031974381158198614
82,501.63999999999999,1,713409.14670106093,260265.86031090876,101268.82997003051,36123.131036041901,13985.416073348673,5154.1032664750273,1968.4414993859407,737.92543283267605,272.95333465949903,98.162239626913902,36.77874671619594,14.139116796545297,5.4313144314714998,2.015141560102832,0.73589280117081546,0.27117234785457345,0.025530131789039963,0.018836468316982827,0.031808323618174379,0.040296206322781532
83,501.66000000000003,-1,-731194.08703707508,-255548.58205414645,-96078.587974398994,-38367.649065654878,-14673.376438283954,-5275.3142753315806,-1948.4412696107688,-686.71273239871027,-258.47184178645892,-103.36647083124814,-38.109927356206292,-13.903330524226618,-5.4408746671743833,-2.0065415075221025,-0.78532407148936079,-0.27371904423781496,-0.19139463011941682,-0.12316405139325973,-0.016856171529586104,-0.0084701560088963884
84,501.68000000000001,1,732345.98756243184,265080.41527765139,98552.946009114035,38670.664876264949,13747.263432600645,5192.439188811135,1858.1617236766881,750.71604542269426,291.16879723877986,105.23231426314231,40.1534693307851,14.095176704308265,5.3567462463271758,1.960184761373299,0.80218638028636924,0.29184451621697449,0.086016257237560914,0.075574367279384144,0.05529186948165641,0.060377328296518561
85,501.69999999999999,-1,-731822.57108780113,-273608.68845880625,-100609.72799205553,-37668.755121111193,-13873.357639528185,-5009.2441688122653,-1894.8043236692263,-728.95117447257508,-277.14258412461305,-107.44734413614394,-38.458146412281984,-14.889298869130318,-5.5807435131364205,-2.0133463463103376,-0.80072724582804744,-0.25186355554953244,-0.11256279866860618,-0.027575821606831197,0.052153844696546603,0.033015040614971701
86,501.72000000000003,1,717008.71481735073,257091.75505009867,95202.113964091259,37441.479848685769,14627.25932573978,5169.1178067973678,2027.3046374707058,742.8884657589108,279.03301282370609,98.843886331528367,39.593745319114468,14.30812714484194,5.572590776280621,1.9426898896999929,0.79376772628465098,0.29224628913873169,0.053408718019538129,0.033277479488315651,0.072831248275196686,0.075891036962213637
87,501.74000000000001,-1,-683515.43015921884,-271662.81301668403,-102362.51653539897,-38385.782439003531,-14301.967697746402,-5255.0205846104236,-1946.5533720559149,-721.76424121909463,-259.54563960708748,-104.01251129550474,-38.710282240135896,-14.602931363731519,-5.2497664776066539,-2.10676866689312,-0.90793365620195754,-0.22680973911945287,-0.16766651428724416,-0.043240363253218957,-0.0497125575202364,0.063752419682380282
88,501.75999999999999,1,725553.39845152863,267410.08223047294,101746.51347311036,36705.209870571045,13729.954567362309,5126.0177516047261,1842.3384495701889,754.1512050809456,284.92837333583316,100.87055934988244,38.93162175896213,14.264470285553667,5.3960961729108359,2.0586324366057371,0.7356749592402827,0.26627834802976269,0.094931139338952739,-0.019680294258780141,0.074727343724443729,-0.011053875951291941
89,501.77999999999997,-1,-709926.86972329475,-279204.24961454404,-100583.45309414534,-38529.56682414205,-14274.234284154327,-5295.4434891441151,-1971.2191612670044,-730.01909663364484,-290.93918443354977,-100.15048383239302,-38.527620532963823,-14.415852159197701,-5.4970342993997106,-2.0065231310957312,-0.74794903138637747,-0.23894778617191001,-0.11282171325494089,0.010981559029083751,-0.032409914942443149,-0.11559173803756123
90,501.80000000000001,1,724104.39571875008,267035.25858013268,94009.323894791887,36077.670435772627,14510.584224423033,5075.1034531790174,1909.8846909414485,731.56423161797488,266.35915835197073,99.203061463265399,38.462927363739524,14.079136869798562,5.3272011920843561,2.0176541646589974,0.76727146743982377,0.34073724797312316,0.11566078358677523,0.067192155149410696,0.026735337529919301,0.015929284031235433
91,501.81999999999999,-1,-723743.22373361699,-290575.42555439676,-98692.588853322974,-37647.954637060917,-13785.829295002997,-5122.1889332790943,-2041.1085829076471,-720.37308408832735,-271.11771468728284,-98.058229387901704,-37.675734429026669,-13.70885637775916,-5.5354605983512624,-2.1944068902284593,-0.80035801501091419,-0.30908318993152784,-0.12825115706597531,-0.077999812246765513,-0.047046085715968196,0.012894239450886373
92,501.83999999999997,1,717768.35653805046,272109.08397148876,103080.20257501057,36512.68892243896,13592.865786093751,5269.9825566684713,1946.6469020285388,693.60533006545052,278.18794784560083,97.226995435037068,37.417762973165345,15.034042233844755,5.7455174196594117,1.8427552179211975,0.71717053309105616,0.29152653968689324,0.10818727489302898,0.056271820999049232,0.025974320466823696,-0.0069351206153276859
93,501.86000000000001,-1,-703609.13316903997,-276949.55744905258,-97622.999000329655,-37497.22161254278,-14049.75453815724,-5441.6302225741056,-1933.195281350231,-756.28947426008119,-285.26967818580357,-102.79689470178236,-38.353557182406824,-14.297123038344266,-5.2686607850314333,-2.0748963409382521,-0.87988849157975224,-0.32286722523214356,-0.068993094698819715,-0.063585616798490605,0.015238326083315575,0.051267417775761777
94,501.88,1,710776.28242957999,252686.69506866639,96373.843543425057,37579.661281911336,13801.755992757622,5259.893299975477,1879.671308005484,751.00996921090496,265.34957873052957,108.10849794977008,36.50495517694128,13.965218259785914,5.4346979762748955,2.1107305727431949,0.75577481782910283,0.25881001453510732,0.055660450720443198,-0.020653370424256991,-0.083504231586271196,-0.03895177679593885
95,501.89999999999998,-1,-674838.40424115816,-256735.01413652982,-105177.76431272014,-36850.668027607331,-14107.512811007653,-5298.4950854070612,-1989.5391200756103,-701.57827633957618,-273.22685420071411,-97.9826198124846,-41.383618066534218,-13.778494396884032,-5.1784740201221569,-1.903405771470398,-0.69377198899879355,-0.25167725963733784,-0.14610067954125405,-0.05410627166707823,-0.060514269393112885,-0.021876215918735634
96,501.92000000000002,1,734342.77429025539,271496.25017472921,100018.97549159212,39236.528189079574,14021.26117452906,5150.9093357686888,1901.7694148733642,750.68788670942092,285.30553884922386,102.79151295293435,39.989050977879081,13.539009231315685,5.3732318692764522,1.9810183374348644,0.67737891483881252,0.31404043862475856,0.11627819535670342,0.11084877270021933,-0.013094949995115339,0.017700655268092308
97,501.94,-1,-703433.1075546206,-273701.85631749965,-102136.45517460466,-37937.064538809711,-13865.806339544433,-5142.571888163814,-1870.8291766430657,-717.48603946432502,-269.95965760146277,-99.495802882430596,-39.047520929288311,-14.919095013173829,-5.3098218284080065,-2.0593201379059289,-0.74680422843790717,-0.31072431136985801,-0.17676831552886824,-0.047824513085504339,-0.0099042714155991602,-0.069122038629663263
98,501.95999999999998,1,702005.61630568304,267765.3776987592,100400.22630615419,37975.836278588285,13404.264061299082,4957.7088723601382,1898.8081156700446,713.91708990612028,269.78569176791012,104.91878688070103,38.316803645757204,14.523666880754755,5.2468902331034872,1.9946664257882323,0.78974163633040628,0.26682085291842994,0.12834269800813405,0.055895168346837602,0.0522948424660995,0.03555826952661223
99,501.98000000000002,-1,-706738.70542129991,-269691.17318124784,-102999.87321715742,-36833.16805936586,-13709.505169598307,-5226.6587977746913,-1975.0852825315362,-716.99109799580106,-274.41725939135819,-102.67276334828458,-35.991207628646244,-14.436539855926572,-5.3852490275834173,-1.9850219239988387,-0.7421147872174535,-0.29728247201165026,-0.029910580446692085,-0.05990434257735585,-0.049072769525453482,-0.023856648711158883
100,502,1,729822.0110393943,272447.99805962533,98699.136944139493,40147.414088343852,13997.72940804807,5385.5399969526734,1831.8105140963885,772.84958492723581,290.79635309654401,104.31646520993185,39.695622780112465,14.828546592828753,5.3846355103168424,2.0828349611969181,0.70620187434125259,0.25719174281509866,0.16968137125416871,0.050071894333399702,-0.027551010800897374,0.018369817447364944
101,502.01999999999998,-1,-792024.10580411449,-273376.63391349063,-99904.282145572783,-39656.304550893285,-13365.620732898797,-5277.9056900104806,-2093.2089206430987,-741.75938174361193,-264.07023085484735,-103.07039211114584,-40.726421947969563,-14.783831863176024,-5.3064130841957455,-1.9649959210510755,-0.73469862391176877,-0.3083597055669916,-0.1264365679429077,0.046470013061910856,0.017639982542409064,-0.056022102991169068
102,502.04000000000002,1,687151.73511857993,290215.20158247679,100970.65539345887,38474.511665903279,14316.5282689902,5205.0602656161736,1932.0149241830948,791.72264917269467,286.91682632179521,106.84785157831253,39.696700062071692,14.170330741966591,5.6803548711753722,2.0581763010467808,0.82638309808470745,0.29390624959623191,0.17353853657557963,0.024583098647146619,0.082918081430909826,0.028114924881353871
103,502.06,-1,-691985.99730499263,-265452.71851643693,-102328.07449466315,-38489.268110095043,-14974.649976097517,-5157.5082722395991,-2028.7592172319821,-770.30623763593667,-284.40257070612495,-101.27863939471642,-40.569151135213424,-15.121691209653058,-5.6152283480711613,-1.9917795979429294,-0.8212036438771646,-0.35079506846773184,-0.094531362094953081,-0.052713136258811577,-0.061743370214456542,0.014102932179339944
104,502.07999999999998,1,703210.51107977738,267174.73574177455,98635.007563825027,38426.95910784843,14638.42559427587,5234.0152811226471,1899.7368435940307,720.11534885123956,281.79378300030652,110.086427146036,39.463022213963981,14.465156057552589,5.5904284385635297,2.00971445266291,0.83077220809445618,0.27184342089843294,0.093914428593887503,0.083367792077314623,-0.014826226214798776,-0.019375153996781507
105,502.10000000000002,-1,-717666.33759692835,-273169.6647015562,-107399.91785553255,-38419.726330161335,-13137.641136301669,-5314.667286513095,-1977.2752448362382,-745.39388498961091,-280.63100897664651,-104.19894065003727,-38.901796594191175,-14.891037211350124,-5.3667304520464469,-1.9950259442138094,-0.82833655450785415,-0.19624562576962817,-0.15539347979218129,-0.035203731670862354,0.0051612331683844378,0.018010719098777984
106,502.12,1,698418.45008402946,252720.08901906063,102292.82725946714,38628.40195905196,14062.199379738537,5081.8027492300926,1980.3035942055496,711.72996406030779,269.98633828009326,101.82383003963533,39.923098142193538,14.451320332049074,5.3821452583702438,2.1168837972775369,0.85885139764714535,0.3040791251696297,0.12670721791898151,0.010643890655783307,0.044474596248131028,-0.010133630868833513
107,502.13999999999999,-1,-730815.93886778539,-257812.13358923784,-105900.28713118014,-38244.22975111143,-14690.636136221394,-5093.3055608316499,-1920.3511096794739,-718.40698579740024,-280.58831283653666,-104.52278109796039,-38.469007031031211,-14.186645947588335,-5.3245207362532971,-2.0977191274142681,-0.79045703404455003,-0.22240849842923385,-0.083769807017816417,0.001827468065211746,-0.046265510559222331,-0.012749268301444995
